#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;yieldCrit;color;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;Steel;Steel;iso;21000;8076;8076;78.5;1.20E-005;23.5;-23.5;MISES;Blue;;;;;;;;;
;Steel;S235;iso;21000;8076;8076;78.5;1.20E-005;23.5;-23.5;MISES;Blue;;;;;;;;;
;Steel;S275;iso;21000;8076;8076;78.5;1.20E-005;27.5;-27.5;MISES;Blue;;;;;;;;;
;Steel;S355;iso;21000;8076;8076;78.5;1.20E-005;36;-36;MISES;Blue;;;;;;;;;
;Steel;S450;iso;21000;8076.92;8076.92;78.5;1.20E-005;44;-44;MISES;Blue;;;;;;;;;
;Steel;St37-2;iso;21000;8076;8076;78.5;1.20E-005;24;-24;MISES;Blue;;;;;;;;;
;Steel;A36;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;22.06;-22.06;MISES;Blue;;;;;;;;;
;Steel;A529;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;34.47;-34.47;MISES;Blue;;;;;;;;;
;Steel;A441G1;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;34.47;-34.47;MISES;Blue;;;;;;;;;
;Steel;A441G3;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;31.71;-31.71;MISES;Blue;;;;;;;;;
;Steel;A441G4;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;28.95;-28.95;MISES;Blue;;;;;;;;;
;Steel;A441;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;27.57;-27.57;MISES;Blue;;;;;;;;;
;Steel;A572Grade42;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;28.95;-28.95;MISES;Blue;;;;;;;;;
;Steel;A572Grade50;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;34.47;-34.47;MISES;Blue;;;;;;;;;
;Steel;A572Grade55;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;37.92;-37.92;MISES;Blue;;;;;;;;;
;Steel;A572Grade60;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;41.36;-41.36;MISES;Blue;;;;;;;;;
;Steel;A572Grade65;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;44.81;-44.81;MISES;Blue;;;;;;;;;
;Steel;A53GradeA;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;20.68;-20.68;MISES;Blue;;;;;;;;;
;Steel;A53GradeB;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;24.13;-24.13;MISES;Blue;;;;;;;;;
;Steel;A500GradeA(Rounds);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;22.75;-22.75;MISES;Blue;;;;;;;;;
;Steel;A500GradeB(Rounds);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;28.96;-28.96;MISES;Blue;;;;;;;;;
;Steel;A500GradeC(Rounds);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;31.72;-31.72;MISES;Blue;;;;;;;;;
;Steel;A500GradeD(Rounds);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;24.82;-24.82;MISES;Blue;;;;;;;;;
;Steel;A500GradeA(Shapes);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;26.89;-26.89;MISES;Blue;;;;;;;;;
;Steel;A500GradeB(Shapes);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;31.71;-31.71;MISES;Blue;;;;;;;;;
;Steel;A500GradeC(Shapes);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;34.47;-34.47;MISES;Blue;;;;;;;;;
;Steel;A500GradeD(Shapes);iso;19994.8;7722.13;7722.13;78.49;1.20E-005;24.82;-24.82;MISES;Blue;;;;;;;;;
;Steel;A501;iso;19994.8;7722.13;7722.13;78.49;1.20E-005;24.82;-24.82;MISES;Blue;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
;Steel;SM490A;iso;20600;8076;8076;78.5;1.20E-005;32.5;-32.5;MISES;Blue;;;;;;;;;
;Steel;SM490B;iso;20600;8076;8076;78.5;1.20E-005;32.5;-32.5;MISES;Blue;;;;;;;;;
;Steel;SM490C;iso;20600;8076;8076;78.5;1.20E-005;32.5;-32.5;MISES;Blue;;;;;;;;;
;Steel;SM490YA;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SM490YB;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SM520B;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SM520C;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SM570;iso;20600;8076;8076;78.5;1.20E-005;46;-46;MISES;Blue;;;;;;;;;
;Steel;SMA490BW;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SMA490BP;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SMA490CW;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SMA490CP;iso;20600;8076;8076;78.5;1.20E-005;36.5;-36.5;MISES;Blue;;;;;;;;;
;Steel;SMA570W;iso;20600;8076;8076;78.5;1.20E-005;46;-46;MISES;Blue;;;;;;;;;
;Steel;SN400B;iso;20600;8076;8076;78.5;1.20E-005;23.5;-23.5;MISES;Blue;;;;;;;;;
;Steel;SN400C;iso;20600;8076;8076;78.5;1.20E-005;23.5;-23.5;MISES;Blue;;;;;;;;;
;Steel;SN490B;iso;20600;8076;8076;78.5;1.20E-005;32.5;-32.5;MISES;Blue;;;;;;;;;
;Steel;SN490C;iso;20600;8076;8076;78.5;1.20E-005;32.5;-32.5;MISES;Blue;;;;;;;;;
;Steel;SSC400;iso;20600;8076;8076;78.5;1.20E-005;24.5;-24.5;MISES;Blue;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
;Steel;Q235;iso;20600;8076;8076;78.5;1.20E-005;23.5;-23.5;MISES;Blue;;;;;;;;;
;Steel;Q275;iso;20600;8076;8076;78.5;1.20E-005;27.5;-27.5;MISES;Blue;;;;;;;;;
;Steel;Q295;iso;20600;8076;8076;78.5;1.20E-005;29.5;-29.5;MISES;Blue;;;;;;;;;
;Steel;Q345;iso;20600;8076;8076;78.5;1.20E-005;34.5;-34.5;MISES;Blue;;;;;;;;;
;Steel;Q355;iso;20600;8076;8076;78.5;1.20E-005;35.5;-35.5;MISES;Blue;;;;;;;;;
;Steel;Q390;iso;20600;8076;8076;78.5;1.20E-005;39;-39;MISES;Blue;;;;;;;;;
;Steel;Q420;iso;20600;8076;8076;78.5;1.20E-005;42;-42;MISES;Blue;;;;;;;;;
;Steel;Q460;iso;20600;8076;8076;78.5;1.20E-005;46;-46;MISES;Blue;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
;Steel;3678-250-L15;iso;20600;8076;8076;78.5;1.20E-005;25;-25;MISES;Blue;;;;;;;;;
;Steel;3678-300-L15;iso;20600;8076;8076;78.5;1.20E-005;30;-30;MISES;Blue;;;;;;;;;
;Steel;3678-350-L15;iso;20600;8076;8076;78.5;1.20E-005;35;-35;MISES;Blue;;;;;;;;;
;Steel;3678-400-L15;iso;20600;8076;8076;78.5;1.20E-005;40;-40;MISES;Blue;;;;;;;;;
;Steel;3678-450-L15;iso;20600;8076;8076;78.5;1.20E-005;45;-45;MISES;Blue;;;;;;;;;
;Steel;3679-250;iso;20600;8076;8076;78.5;1.20E-005;25;-25;MISES;Blue;;;;;;;;;
;Steel;3679-350;iso;20600;8076;8076;78.5;1.20E-005;35;-35;MISES;Blue;;;;;;;;;
;Steel;3679-400;iso;20600;8076;8076;78.5;1.20E-005;40;-40;MISES;Blue;;;;;;;;;
;Steel;1163-C250;iso;20600;8076;8076;78.5;1.20E-005;25;-25;MISES;Blue;;;;;;;;;
;Steel;1163-C275;iso;20600;8076;8076;78.5;1.20E-005;27.5;-27.5;MISES;Blue;;;;;;;;;
;Steel;1163-C300;iso;20600;8076;8076;78.5;1.20E-005;30;-30;MISES;Blue;;;;;;;;;
;Steel;1163-C350;iso;20600;8076;8076;78.5;1.20E-005;35;-35;MISES;Blue;;;;;;;;;
;Steel;1163-C400;iso;20600;8076;8076;78.5;1.20E-005;40;-40;MISES;Blue;;;;;;;;;
;Steel;1163-C450;iso;20600;8076;8076;78.5;1.20E-005;45;-45;MISES;Blue;;;;;;;;;
;Steel;1397-G250;iso;20600;8076;8076;78.5;1.20E-005;25;-25;MISES;Blue;;;;;;;;;
;Steel;1397-G300;iso;20600;8076;8076;78.5;1.20E-005;30;-30;MISES;Blue;;;;;;;;;
;Steel;1397-G350;iso;20600;8076;8076;78.5;1.20E-005;35;-35;MISES;Blue;;;;;;;;;
;Steel;1397-G450;iso;20600;8076;8076;78.5;1.20E-005;45;-45;MISES;Blue;;;;;;;;;
;Steel;1397-G500;iso;20600;8076;8076;78.5;1.20E-005;50;-50;MISES;Blue;;;;;;;;;
;Steel;1397-G550;iso;20600;8076;8076;78.5;1.20E-005;55;-55;MISES;Blue;;;;;;;;;
;Steel;1595-C220;iso;20600;8076;8076;78.5;1.20E-005;21;-21;MISES;Blue;;;;;;;;;
;Steel;1595-C260;iso;20600;8076;8076;78.5;1.20E-005;25;-25;MISES;Blue;;;;;;;;;
;Steel;1595-C350;iso;20600;8076;8076;78.5;1.20E-005;35;-35;MISES;Blue;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;;;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;Wood;Wood;iso;1050;360;360;6;5.00E-006;1.3;-1.3;RANKINE;Brown;;;;;;;;;
;Wood;(VH)I;iso;1050;360;360;6;5.00E-006;1.3;-1.3;RANKINE;Brown;;;;;;;;;
;Wood;(VH)II;iso;1000;335;335;6;5.00E-006;1;-1;RANKINE;Brown;;;;;;;;;
;Wood;(VH)III;iso;800;270;270;6;5.00E-006;0.7;-0.7;RANKINE;Brown;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
#;according_to_EN338:2016-04;;;;;;;;;;;;;;;;;;;;
#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;;;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;Hardwood;D18(parallel);iso;950;475;59;5.7;5.00E-006;1.8;-1.8;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D18(orthogonal);iso;63;31.5;59;5.7;5.00E-006;1.8;-0.48;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D24(parallel);iso;1000;500;63;5.8;5.00E-006;2.4;-2.1;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D24(orthogonal);iso;67;33.5;63;5.8;5.00E-006;2.4;-0.49;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D27(parallel);iso;880;440;66;6.1;5.00E-006;2.7;-2.2;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D27(orthogonal);iso;46.9;23.45;66;6.1;5.00E-006;2.7;-0.51;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D30(parallel);iso;1100;550;69;6.4;5.00E-006;3;-2.4;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D30(orthogonal);iso;73;36.5;69;6.4;5.00E-006;3;-0.53;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D35(parallel);iso;1200;600;75;6.5;5.00E-006;3.5;-2.5;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D35(orthogonal);iso;80;40;75;6.5;5.00E-006;3.5;-0.54;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D40(parallel);iso;1300;650;81;6.6;5.00E-006;4;-2.7;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D40(orthogonal);iso;87;43.5;81;6.6;5.00E-006;4;-0.55;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D45(parallel);iso;1350;675;84;7;5.00E-006;4.5;-2.9;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D45(orthogonal);iso;90;45;84;7;5.00E-006;4.5;-0.58;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D50(parallel);iso;1400;700;88;7.4;5.00E-006;5;-3;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D50(orthogonal);iso;93;46.5;88;7.4;5.00E-006;5;-0.62;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D55(parallel);iso;1550;775;97;7.9;5.00E-006;5.5;-3.2;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D55(orthogonal);iso;103;51.5;97;7.9;5.00E-006;5.5;-0.66;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D60(parallel);iso;1700;850;106;8.4;5.00E-006;6;-3.3;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D60(orthogonal);iso;113;56.5;106;8.4;5.00E-006;6;-1.05;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D65(parallel);iso;1850;925;116;9;5.00E-006;6.5;-3.5;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D65(orthogonal);iso;123;61.5;116;9;5.00E-006;6.5;-1.13;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D70(parallel);iso;2000;1000;125;9.6;5.00E-006;7;-3.6;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D70(orthogonal);iso;133;66.5;125;9.6;5.00E-006;7;-1.2;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D75(parallel);iso;2200;1100;138;10.2;5.00E-006;7.5;-3.7;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D75(orthogonal);iso;147;73.5;138;10.2;5.00E-006;7.5;-1.28;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D80(parallel);iso;2400;1200;150;10.8;5.00E-006;8;-3.8;RANKINE;DarkBrown;;;;;;;;;
;Hardwood;D80(orthogonal);iso;160;80;150;10.8;5.00E-006;8;-1.35;RANKINE;DarkBrown;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
#;according_to_EN338:2016-04;;;;;;;;;;;;;;;;;;;;
#;;;;E;G_in-plane;G_transverse;gamma;alphaT;ftk;fck;;;;;;;;;;;
#;family;name;type;[kN/cm2];[kN/cm2];[kN/cm2];[kN/m3];[m/(mCﾰ)];[kN/cm2];[kN/cm2];;;;;;;;;;;
;ConiferousTimber;C14(parallel);iso;700;350;44;3.5;5.00E-006;1.4;-1.6;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C14(orthogonal);iso;23;11.5;44;3.5;5.00E-006;1.4;-0.2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C16(parallel);iso;800;400;50;3.7;5.00E-006;1.6;-1.7;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C16(orthogonal);iso;27;13.5;50;3.7;5.00E-006;1.6;-0.22;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C18(parallel);iso;900;450;56;3.8;5.00E-006;1.8;-1.8;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C18(orthogonal);iso;30;15;56;3.8;5.00E-006;1.8;-0.22;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C20(parallel);iso;950;475;59;4;5.00E-006;2;-1.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C20(orthogonal);iso;32;16;59;4;5.00E-006;2;-0.23;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C22(parallel);iso;1000;500;63;4.1;5.00E-006;2.2;-2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C22(orthogonal);iso;33;16.5;63;4.1;5.00E-006;2.2;-0.24;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C24(parallel);iso;1100;550;69;4.2;5.00E-006;2.4;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C24(orthogonal);iso;37;18.5;69;4.2;5.00E-006;2.4;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C27(parallel);iso;1150;575;72;4.3;5.00E-006;2.7;-2.2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C27(orthogonal);iso;38;19;72;4.3;5.00E-006;2.7;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C30(parallel);iso;1200;600;75;4.6;5.00E-006;3;-2.4;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C30(orthogonal);iso;40;20;75;4.6;5.00E-006;3;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C35(parallel);iso;1300;650;81;4.7;5.00E-006;3.5;-2.5;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C35(orthogonal);iso;43;21.5;81;4.7;5.00E-006;3.5;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C40(parallel);iso;1400;700;88;4.8;5.00E-006;4;-2.7;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C40(orthogonal);iso;47;23.5;88;4.8;5.00E-006;4;-0.28;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C45(parallel);iso;1500;750;94;4.9;5.00E-006;4.5;-2.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C45(orthogonal);iso;50;25;94;4.9;5.00E-006;4.5;-0.29;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C50(parallel);iso;1600;800;100;5.2;5.00E-006;5;-3;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;C50(orthogonal);iso;53;26.5;100;5.2;5.00E-006;5;-0.3;RANKINE;Brown;;;;;;;;;
#;;;;;;;;;;;;;;;;;;;;;
;ConiferousTimber;T8(parallel);iso;700;350;44;3.5;5.00E-006;1.35;-1.6;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T8(orthogonal);iso;23;11.5;44;3.5;5.00E-006;1.35;-0.2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T9(parallel);iso;750;375;47;3.6;5.00E-006;1.45;-1.7;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T9(orthogonal);iso;25;12.5;47;3.6;5.00E-006;1.45;-0.21;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T10(parallel);iso;800;400;50;3.7;5.00E-006;1.6;-1.7;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T10(orthogonal);iso;27;13.5;50;3.7;5.00E-006;1.6;-0.22;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T11(parallel);iso;900;450;56;3.8;5.00E-006;1.7;-1.8;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T11(orthogonal);iso;30;15;56;3.8;5.00E-006;1.7;-0.22;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T12(parallel);iso;950;475;59;4;5.00E-006;1.8;-1.9;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T12(orthogonal);iso;32;16;59;4;5.00E-006;1.8;-0.23;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T13(parallel);iso;1000;500;63;4.1;5.00E-006;1.95;-2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T13(orthogonal);iso;33;16.5;63;4.1;5.00E-006;1.95;-0.24;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14(parallel);iso;1100;550;69;4.2;5.00E-006;2.05;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14(orthogonal);iso;37;18.5;69;4.2;5.00E-006;2.05;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14.5(parallel);iso;1100;550;69;4.2;5.00E-006;2.1;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T14.5(orthogonal);iso;37;18.5;69;4.2;5.00E-006;2.1;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T15(parallel);iso;1150;575;72;4.3;5.00E-006;2.2;-2.1;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T15(orthogonal);iso;38;19;72;4.3;5.00E-006;2.2;-0.25;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T16(parallel);iso;1150;575;72;4.4;5.00E-006;2.3;-2.2;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T16(orthogonal);iso;38;19;72;4.4;5.00E-006;2.3;-0.26;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T18(parallel);iso;1200;600;75;4.6;5.00E-006;2.55;-2.3;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T18(orthogonal);iso;40;20;75;4.6;5.00E-006;2.55;-0.27;RANKINE;Brown;;;;;;;;;
;ConiferousTimber;T21(parallel);iso;1300;650;81;4.7;5.00E-006;2.9;-2.5;RANKINE;Brown;;;;;;;;;
